origin,dest,t
1857,1907,1970-01-01T17:06:00Z
1888,1485,1970-01-01T17:06:00Z
1911,1458,1970-01-01T17:06:00Z
1569,1742,1970-01-01T17:06:00Z
1600,1519,1970-01-01T17:06:00Z
1683,1718,1970-01-01T17:06:00Z
1731,1911,1970-01-01T17:06:00Z
1841,1901,1970-01-01T17:06:00Z
1850,1868,1970-01-01T17:06:00Z
1918,1448,1970-01-01T17:06:00Z
1547,1889,1970-01-01T17:06:00Z
1549,1525,1970-01-01T17:06:00Z
1598,1667,1970-01-01T17:06:00Z
1840,1841,1970-01-01T17:06:00Z
1840,1901,1970-01-01T17:06:00Z
1879,1890,1970-01-01T17:06:00Z
1595,1654,1970-01-01T17:06:00Z
1679,1523,1970-01-01T17:06:00Z
1767,1901,1970-01-01T17:06:00Z
1871,1470,1970-01-01T17:06:00Z
1470,1517,1970-01-01T17:06:00Z
1755,1498,1970-01-01T17:06:00Z
1871,1517,1970-01-01T17:06:00Z
1840,1489,1970-01-01T17:06:00Z
1544,1518,1970-01-01T17:06:00Z
1541,1533,1970-01-01T17:06:00Z
1645,1756,1970-01-01T17:06:00Z
1601,1731,1970-01-01T17:06:00Z
1664,1821,1970-01-01T17:06:00Z
1829,1886,1970-01-01T17:06:00Z
1599,1658,1970-01-01T17:06:00Z
1538,1825,1970-01-01T17:06:00Z
1650,1668,1970-01-01T17:06:00Z
1541,1691,1970-01-01T17:06:20Z
1544,1821,1970-01-01T17:06:20Z
1550,1441,1970-01-01T17:06:20Z
1591,1835,1970-01-01T17:06:20Z
1599,1774,1970-01-01T17:06:20Z
1601,1911,1970-01-01T17:06:20Z
1617,1441,1970-01-01T17:06:20Z
1640,1802,1970-01-01T17:06:20Z
1641,1441,1970-01-01T17:06:20Z
1642,1466,1970-01-01T17:06:20Z
1655,1861,1970-01-01T17:06:20Z
1655,1431,1970-01-01T17:06:20Z
1658,1861,1970-01-01T17:06:20Z
1669,1754,1970-01-01T17:06:20Z
1688,1756,1970-01-01T17:06:20Z
1688,1517,1970-01-01T17:06:20Z
1689,1713,1970-01-01T17:06:20Z
1691,1533,1970-01-01T17:06:20Z
1731,1458,1970-01-01T17:06:20Z
1740,1863,1970-01-01T17:06:20Z
1761,1501,1970-01-01T17:06:20Z
1767,1841,1970-01-01T17:06:20Z
1798,1906,1970-01-01T17:06:20Z
1804,1510,1970-01-01T17:06:20Z
1831,1847,1970-01-01T17:06:20Z
1857,1907,1970-01-01T17:06:20Z
1866,1528,1970-01-01T17:06:20Z
1888,1485,1970-01-01T17:06:20Z
1911,1458,1970-01-01T17:06:20Z
1438,1489,1970-01-01T17:06:20Z
1550,1566,1970-01-01T17:06:20Z
1569,1742,1970-01-01T17:06:20Z
1600,1519,1970-01-01T17:06:20Z
1652,1747,1970-01-01T17:06:20Z
1683,1718,1970-01-01T17:06:20Z
1731,1911,1970-01-01T17:06:20Z
1829,1451,1970-01-01T17:06:20Z
1841,1901,1970-01-01T17:06:20Z
1850,1868,1970-01-01T17:06:20Z
1918,1448,1970-01-01T17:06:20Z
1543,1467,1970-01-01T17:06:20Z
1547,1889,1970-01-01T17:06:20Z
1549,1525,1970-01-01T17:06:20Z
1598,1667,1970-01-01T17:06:20Z
1644,1855,1970-01-01T17:06:20Z
1840,1841,1970-01-01T17:06:20Z
1840,1901,1970-01-01T17:06:20Z
1879,1890,1970-01-01T17:06:20Z
1595,1654,1970-01-01T17:06:20Z
1679,1523,1970-01-01T17:06:20Z
1767,1901,1970-01-01T17:06:20Z
1871,1470,1970-01-01T17:06:20Z
1470,1517,1970-01-01T17:06:20Z
1755,1498,1970-01-01T17:06:20Z
1871,1517,1970-01-01T17:06:20Z
1840,1489,1970-01-01T17:06:20Z
1544,1518,1970-01-01T17:06:20Z
1541,1533,1970-01-01T17:06:20Z
1645,1756,1970-01-01T17:06:20Z
1601,1731,1970-01-01T17:06:20Z
1664,1821,1970-01-01T17:06:20Z
1829,1886,1970-01-01T17:06:20Z
1599,1658,1970-01-01T17:06:20Z
1538,1825,1970-01-01T17:06:20Z
1650,1668,1970-01-01T17:06:20Z
1546,1655,1970-01-01T17:06:40Z
1549,1689,1970-01-01T17:06:40Z
1550,1566,1970-01-01T17:06:40Z
1562,1689,1970-01-01T17:06:40Z
1562,1900,1970-01-01T17:06:40Z
1563,1835,1970-01-01T17:06:40Z
1566,1441,1970-01-01T17:06:40Z
1569,1742,1970-01-01T17:06:40Z
1600,1519,1970-01-01T17:06:40Z
1626,1874,1970-01-01T17:06:40Z
1648,1696,1970-01-01T17:06:40Z
1648,1651,1970-01-01T17:06:40Z
1652,1747,1970-01-01T17:06:40Z
1683,1718,1970-01-01T17:06:40Z
1688,1871,1970-01-01T17:06:40Z
1689,1890,1970-01-01T17:06:40Z
1731,1911,1970-01-01T17:06:40Z
1767,1840,1970-01-01T17:06:40Z
1829,1451,1970-01-01T17:06:40Z
1841,1901,1970-01-01T17:06:40Z
1850,1868,1970-01-01T17:06:40Z
1918,1448,1970-01-01T17:06:40Z
1543,1467,1970-01-01T17:06:40Z
1546,1516,1970-01-01T17:06:40Z
1547,1889,1970-01-01T17:06:40Z
1549,1525,1970-01-01T17:06:40Z
1598,1667,1970-01-01T17:06:40Z
1644,1855,1970-01-01T17:06:40Z
1796,1816,1970-01-01T17:06:40Z
1798,1889,1970-01-01T17:06:40Z
1840,1841,1970-01-01T17:06:40Z
1840,1901,1970-01-01T17:06:40Z
1879,1890,1970-01-01T17:06:40Z
1920,1482,1970-01-01T17:06:40Z
1546,1431,1970-01-01T17:06:40Z
1547,1798,1970-01-01T17:06:40Z
1595,1654,1970-01-01T17:06:40Z
1601,1434,1970-01-01T17:06:40Z
1679,1523,1970-01-01T17:06:40Z
1731,1434,1970-01-01T17:06:40Z
1767,1901,1970-01-01T17:06:40Z
1871,1470,1970-01-01T17:06:40Z
1470,1517,1970-01-01T17:06:40Z
1544,1462,1970-01-01T17:06:40Z
1715,1755,1970-01-01T17:06:40Z
1755,1498,1970-01-01T17:06:40Z
1871,1517,1970-01-01T17:06:40Z
1840,1489,1970-01-01T17:06:40Z
1544,1518,1970-01-01T17:06:40Z
1541,1533,1970-01-01T17:06:40Z
1645,1756,1970-01-01T17:06:40Z
1601,1731,1970-01-01T17:06:40Z
1664,1821,1970-01-01T17:06:40Z
1660,1692,1970-01-01T17:06:40Z
1829,1886,1970-01-01T17:06:40Z
1599,1658,1970-01-01T17:06:40Z
1538,1825,1970-01-01T17:06:40Z
1650,1668,1970-01-01T17:06:40Z
1543,1467,1970-01-01T17:07:00Z
1546,1599,1970-01-01T17:07:00Z
1546,1516,1970-01-01T17:07:00Z
1547,1889,1970-01-01T17:07:00Z
1549,1525,1970-01-01T17:07:00Z
1549,1821,1970-01-01T17:07:00Z
1550,1441,1970-01-01T17:07:00Z
1587,1817,1970-01-01T17:07:00Z
1591,1835,1970-01-01T17:07:00Z
1598,1667,1970-01-01T17:07:00Z
1608,1831,1970-01-01T17:07:00Z
1617,1641,1970-01-01T17:07:00Z
1644,1855,1970-01-01T17:07:00Z
1679,1835,1970-01-01T17:07:00Z
1796,1816,1970-01-01T17:07:00Z
1798,1889,1970-01-01T17:07:00Z
1840,1841,1970-01-01T17:07:00Z
1840,1901,1970-01-01T17:07:00Z
1879,1890,1970-01-01T17:07:00Z
1920,1482,1970-01-01T17:07:00Z
1546,1431,1970-01-01T17:07:00Z
1547,1798,1970-01-01T17:07:00Z
1595,1654,1970-01-01T17:07:00Z
1601,1434,1970-01-01T17:07:00Z
1651,1694,1970-01-01T17:07:00Z
1679,1523,1970-01-01T17:07:00Z
1731,1434,1970-01-01T17:07:00Z
1767,1901,1970-01-01T17:07:00Z
1871,1470,1970-01-01T17:07:00Z
1924,1478,1970-01-01T17:07:00Z
1470,1517,1970-01-01T17:07:00Z
1544,1462,1970-01-01T17:07:00Z
1715,1755,1970-01-01T17:07:00Z
1740,1863,1970-01-01T17:07:00Z
1755,1498,1970-01-01T17:07:00Z
1871,1517,1970-01-01T17:07:00Z
1617,1441,1970-01-01T17:07:00Z
1675,1857,1970-01-01T17:07:00Z
1840,1489,1970-01-01T17:07:00Z
1544,1518,1970-01-01T17:07:00Z
1541,1533,1970-01-01T17:07:00Z
1645,1756,1970-01-01T17:07:00Z
1601,1731,1970-01-01T17:07:00Z
1664,1821,1970-01-01T17:07:00Z
1660,1692,1970-01-01T17:07:00Z
1829,1886,1970-01-01T17:07:00Z
1599,1658,1970-01-01T17:07:00Z
1538,1825,1970-01-01T17:07:00Z
1598,1635,1970-01-01T17:07:00Z
1650,1668,1970-01-01T17:07:00Z
1546,1431,1970-01-01T17:07:20Z
1547,1808,1970-01-01T17:07:20Z
1547,1798,1970-01-01T17:07:20Z
1548,1476,1970-01-01T17:07:20Z
1562,1448,1970-01-01T17:07:20Z
1563,1592,1970-01-01T17:07:20Z
1595,1654,1970-01-01T17:07:20Z
1601,1434,1970-01-01T17:07:20Z
1648,1696,1970-01-01T17:07:20Z
1651,1694,1970-01-01T17:07:20Z
1664,1835,1970-01-01T17:07:20Z
1679,1523,1970-01-01T17:07:20Z
1683,1718,1970-01-01T17:07:20Z
1731,1434,1970-01-01T17:07:20Z
1767,1901,1970-01-01T17:07:20Z
1770,1458,1970-01-01T17:07:20Z
1836,1897,1970-01-01T17:07:20Z
1871,1470,1970-01-01T17:07:20Z
1880,1914,1970-01-01T17:07:20Z
1888,1448,1970-01-01T17:07:20Z
1897,1467,1970-01-01T17:07:20Z
1924,1478,1970-01-01T17:07:20Z
1470,1517,1970-01-01T17:07:20Z
1475,1523,1970-01-01T17:07:20Z
1507,1522,1970-01-01T17:07:20Z
1541,1691,1970-01-01T17:07:20Z
1544,1462,1970-01-01T17:07:20Z
1569,1742,1970-01-01T17:07:20Z
1600,1519,1970-01-01T17:07:20Z
1626,1874,1970-01-01T17:07:20Z
1669,1754,1970-01-01T17:07:20Z
1701,1463,1970-01-01T17:07:20Z
1841,1901,1970-01-01T17:07:20Z
1850,1868,1970-01-01T17:07:20Z
1875,1437,1970-01-01T17:07:20Z
1689,1825,1970-01-01T17:07:20Z
1715,1755,1970-01-01T17:07:20Z
1740,1863,1970-01-01T17:07:20Z
1755,1498,1970-01-01T17:07:20Z
1871,1517,1970-01-01T17:07:20Z
1617,1441,1970-01-01T17:07:20Z
1675,1857,1970-01-01T17:07:20Z
1840,1489,1970-01-01T17:07:20Z
1544,1518,1970-01-01T17:07:20Z
1541,1533,1970-01-01T17:07:20Z
1645,1756,1970-01-01T17:07:20Z
1721,1816,1970-01-01T17:07:20Z
1601,1731,1970-01-01T17:07:20Z
1664,1821,1970-01-01T17:07:20Z
1660,1692,1970-01-01T17:07:20Z
1829,1886,1970-01-01T17:07:20Z
1599,1658,1970-01-01T17:07:20Z
1538,1825,1970-01-01T17:07:20Z
1598,1635,1970-01-01T17:07:20Z
1650,1668,1970-01-01T17:07:20Z
1538,1689,1970-01-01T17:07:40Z
1539,1448,1970-01-01T17:07:40Z
1539,1665,1970-01-01T17:07:40Z
1539,1529,1970-01-01T17:07:40Z
1541,1691,1970-01-01T17:07:40Z
1544,1462,1970-01-01T17:07:40Z
1549,1884,1970-01-01T17:07:40Z
1569,1742,1970-01-01T17:07:40Z
1583,1689,1970-01-01T17:07:40Z
1600,1664,1970-01-01T17:07:40Z
1600,1518,1970-01-01T17:07:40Z
1600,1519,1970-01-01T17:07:40Z
1626,1874,1970-01-01T17:07:40Z
1669,1754,1970-01-01T17:07:40Z
1678,1683,1970-01-01T17:07:40Z
1688,1517,1970-01-01T17:07:40Z
1691,1533,1970-01-01T17:07:40Z
1701,1463,1970-01-01T17:07:40Z
1735,1477,1970-01-01T17:07:40Z
1811,1875,1970-01-01T17:07:40Z
1821,1890,1970-01-01T17:07:40Z
1831,1850,1970-01-01T17:07:40Z
1831,1868,1970-01-01T17:07:40Z
1835,1887,1970-01-01T17:07:40Z
1841,1901,1970-01-01T17:07:40Z
1850,1868,1970-01-01T17:07:40Z
1875,1437,1970-01-01T17:07:40Z
1448,1529,1970-01-01T17:07:40Z
1471,1517,1970-01-01T17:07:40Z
1501,1528,1970-01-01T17:07:40Z
1539,1771,1970-01-01T17:07:40Z
1689,1825,1970-01-01T17:07:40Z
1715,1755,1970-01-01T17:07:40Z
1735,1911,1970-01-01T17:07:40Z
1740,1863,1970-01-01T17:07:40Z
1755,1498,1970-01-01T17:07:40Z
1771,1529,1970-01-01T17:07:40Z
1796,1816,1970-01-01T17:07:40Z
1840,1901,1970-01-01T17:07:40Z
1871,1517,1970-01-01T17:07:40Z
1617,1857,1970-01-01T17:07:40Z
1617,1441,1970-01-01T17:07:40Z
1675,1857,1970-01-01T17:07:40Z
1840,1489,1970-01-01T17:07:40Z
1841,1489,1970-01-01T17:07:40Z
1901,1489,1970-01-01T17:07:40Z
1544,1518,1970-01-01T17:07:40Z
1538,1890,1970-01-01T17:07:40Z
1541,1533,1970-01-01T17:07:40Z
1645,1756,1970-01-01T17:07:40Z
1721,1816,1970-01-01T17:07:40Z
1825,1890,1970-01-01T17:07:40Z
1601,1731,1970-01-01T17:07:40Z
1664,1821,1970-01-01T17:07:40Z
1660,1692,1970-01-01T17:07:40Z
1829,1886,1970-01-01T17:07:40Z
1599,1658,1970-01-01T17:07:40Z
1538,1825,1970-01-01T17:07:40Z
1598,1635,1970-01-01T17:07:40Z
1650,1668,1970-01-01T17:07:40Z
1539,1771,1970-01-01T17:08:00Z
1546,1851,1970-01-01T17:08:00Z
1555,1918,1970-01-01T17:08:00Z
1563,1438,1970-01-01T17:08:00Z
1689,1825,1970-01-01T17:08:00Z
1692,1835,1970-01-01T17:08:00Z
1715,1755,1970-01-01T17:08:00Z
1735,1847,1970-01-01T17:08:00Z
1735,1911,1970-01-01T17:08:00Z
1740,1863,1970-01-01T17:08:00Z
1755,1498,1970-01-01T17:08:00Z
1771,1529,1970-01-01T17:08:00Z
1796,1816,1970-01-01T17:08:00Z
1840,1901,1970-01-01T17:08:00Z
1871,1517,1970-01-01T17:08:00Z
1522,1524,1970-01-01T17:08:00Z
1617,1857,1970-01-01T17:08:00Z
1617,1441,1970-01-01T17:08:00Z
1675,1857,1970-01-01T17:08:00Z
1731,1434,1970-01-01T17:08:00Z
1840,1489,1970-01-01T17:08:00Z
1841,1489,1970-01-01T17:08:00Z
1901,1489,1970-01-01T17:08:00Z
1462,1518,1970-01-01T17:08:00Z
1544,1518,1970-01-01T17:08:00Z
1675,1441,1970-01-01T17:08:00Z
1924,1478,1970-01-01T17:08:00Z
1538,1890,1970-01-01T17:08:00Z
1541,1533,1970-01-01T17:08:00Z
1645,1756,1970-01-01T17:08:00Z
1721,1816,1970-01-01T17:08:00Z
1825,1890,1970-01-01T17:08:00Z
1601,1434,1970-01-01T17:08:00Z
1601,1731,1970-01-01T17:08:00Z
1857,1441,1970-01-01T17:08:00Z
1664,1821,1970-01-01T17:08:00Z
1660,1692,1970-01-01T17:08:00Z
1829,1886,1970-01-01T17:08:00Z
1599,1658,1970-01-01T17:08:00Z
1538,1825,1970-01-01T17:08:00Z
1547,1798,1970-01-01T17:08:00Z
1598,1635,1970-01-01T17:08:00Z
1650,1668,1970-01-01T17:08:00Z
1549,1600,1970-01-01T17:08:20Z
1562,1903,1970-01-01T17:08:20Z
1563,1529,1970-01-01T17:08:20Z
1578,1592,1970-01-01T17:08:20Z
1608,1688,1970-01-01T17:08:20Z
1608,1659,1970-01-01T17:08:20Z
1617,1857,1970-01-01T17:08:20Z
1617,1441,1970-01-01T17:08:20Z
1626,1874,1970-01-01T17:08:20Z
1675,1857,1970-01-01T17:08:20Z
1689,1890,1970-01-01T17:08:20Z
1701,1835,1970-01-01T17:08:20Z
1731,1434,1970-01-01T17:08:20Z
1754,1770,1970-01-01T17:08:20Z
1767,1840,1970-01-01T17:08:20Z
1835,1441,1970-01-01T17:08:20Z
1835,1477,1970-01-01T17:08:20Z
1840,1841,1970-01-01T17:08:20Z
1840,1489,1970-01-01T17:08:20Z
1841,1489,1970-01-01T17:08:20Z
1875,1437,1970-01-01T17:08:20Z
1890,1518,1970-01-01T17:08:20Z
1901,1489,1970-01-01T17:08:20Z
1462,1518,1970-01-01T17:08:20Z
1544,1518,1970-01-01T17:08:20Z
1549,1884,1970-01-01T17:08:20Z
1562,1887,1970-01-01T17:08:20Z
1609,1920,1970-01-01T17:08:20Z
1675,1441,1970-01-01T17:08:20Z
1771,1485,1970-01-01T17:08:20Z
1924,1478,1970-01-01T17:08:20Z
1538,1890,1970-01-01T17:08:20Z
1541,1533,1970-01-01T17:08:20Z
1645,1756,1970-01-01T17:08:20Z
1669,1754,1970-01-01T17:08:20Z
1721,1816,1970-01-01T17:08:20Z
1825,1890,1970-01-01T17:08:20Z
1601,1434,1970-01-01T17:08:20Z
1601,1731,1970-01-01T17:08:20Z
1857,1441,1970-01-01T17:08:20Z
1501,1528,1970-01-01T17:08:20Z
1664,1821,1970-01-01T17:08:20Z
1660,1692,1970-01-01T17:08:20Z
1715,1794,1970-01-01T17:08:20Z
1755,1794,1970-01-01T17:08:20Z
1841,1901,1970-01-01T17:08:20Z
1829,1886,1970-01-01T17:08:20Z
1599,1658,1970-01-01T17:08:20Z
1595,1654,1970-01-01T17:08:20Z
1767,1901,1970-01-01T17:08:20Z
1538,1825,1970-01-01T17:08:20Z
1547,1798,1970-01-01T17:08:20Z
1598,1635,1970-01-01T17:08:20Z
1650,1668,1970-01-01T17:08:20Z
1544,1462,1970-01-01T17:08:40Z
1544,1518,1970-01-01T17:08:40Z
1549,1884,1970-01-01T17:08:40Z
1562,1887,1970-01-01T17:08:40Z
1563,1893,1970-01-01T17:08:40Z
1575,1458,1970-01-01T17:08:40Z
1595,1845,1970-01-01T17:08:40Z
1600,1884,1970-01-01T17:08:40Z
1600,1668,1970-01-01T17:08:40Z
1609,1920,1970-01-01T17:08:40Z
1628,1463,1970-01-01T17:08:40Z
1641,1811,1970-01-01T17:08:40Z
1642,1911,1970-01-01T17:08:40Z
1664,1518,1970-01-01T17:08:40Z
1675,1441,1970-01-01T17:08:40Z
1688,1887,1970-01-01T17:08:40Z
1701,1489,1970-01-01T17:08:40Z
1771,1485,1970-01-01T17:08:40Z
1802,1528,1970-01-01T17:08:40Z
1825,1518,1970-01-01T17:08:40Z
1871,1517,1970-01-01T17:08:40Z
1924,1478,1970-01-01T17:08:40Z
1538,1890,1970-01-01T17:08:40Z
1541,1533,1970-01-01T17:08:40Z
1569,1742,1970-01-01T17:08:40Z
1579,1471,1970-01-01T17:08:40Z
1600,1664,1970-01-01T17:08:40Z
1645,1756,1970-01-01T17:08:40Z
1669,1754,1970-01-01T17:08:40Z
1721,1816,1970-01-01T17:08:40Z
1740,1863,1970-01-01T17:08:40Z
1796,1816,1970-01-01T17:08:40Z
1825,1890,1970-01-01T17:08:40Z
1601,1434,1970-01-01T17:08:40Z
1601,1731,1970-01-01T17:08:40Z
1648,1696,1970-01-01T17:08:40Z
1715,1755,1970-01-01T17:08:40Z
1857,1441,1970-01-01T17:08:40Z
1501,1528,1970-01-01T17:08:40Z
1664,1821,1970-01-01T17:08:40Z
1660,1692,1970-01-01T17:08:40Z
1715,1794,1970-01-01T17:08:40Z
1755,1794,1970-01-01T17:08:40Z
1767,1841,1970-01-01T17:08:40Z
1841,1901,1970-01-01T17:08:40Z
1829,1886,1970-01-01T17:08:40Z
1599,1658,1970-01-01T17:08:40Z
1595,1654,1970-01-01T17:08:40Z
1767,1901,1970-01-01T17:08:40Z
1538,1825,1970-01-01T17:08:40Z
1547,1798,1970-01-01T17:08:40Z
1598,1635,1970-01-01T17:08:40Z
1650,1668,1970-01-01T17:08:40Z
1538,1890,1970-01-01T17:09:00Z
1541,1533,1970-01-01T17:09:00Z
1563,1771,1970-01-01T17:09:00Z
1565,1628,1970-01-01T17:09:00Z
1569,1742,1970-01-01T17:09:00Z
1579,1471,1970-01-01T17:09:00Z
1583,1462,1970-01-01T17:09:00Z
1600,1664,1970-01-01T17:09:00Z
1644,1527,1970-01-01T17:09:00Z
1645,1756,1970-01-01T17:09:00Z
1645,1438,1970-01-01T17:09:00Z
1664,1884,1970-01-01T17:09:00Z
1669,1754,1970-01-01T17:09:00Z
1673,1688,1970-01-01T17:09:00Z
1684,1702,1970-01-01T17:09:00Z
1684,1687,1970-01-01T17:09:00Z
1688,1920,1970-01-01T17:09:00Z
1689,1771,1970-01-01T17:09:00Z
1718,1770,1970-01-01T17:09:00Z
1721,1816,1970-01-01T17:09:00Z
1740,1863,1970-01-01T17:09:00Z
1796,1816,1970-01-01T17:09:00Z
1804,1510,1970-01-01T17:09:00Z
1821,1458,1970-01-01T17:09:00Z
1825,1890,1970-01-01T17:09:00Z
1840,1901,1970-01-01T17:09:00Z
1840,1841,1970-01-01T17:09:00Z
1431,1516,1970-01-01T17:09:00Z
1601,1434,1970-01-01T17:09:00Z
1601,1731,1970-01-01T17:09:00Z
1648,1696,1970-01-01T17:09:00Z
1664,1458,1970-01-01T17:09:00Z
1715,1755,1970-01-01T17:09:00Z
1840,1489,1970-01-01T17:09:00Z
1857,1441,1970-01-01T17:09:00Z
1875,1437,1970-01-01T17:09:00Z
1501,1528,1970-01-01T17:09:00Z
1664,1821,1970-01-01T17:09:00Z
1787,1851,1970-01-01T17:09:00Z
1660,1692,1970-01-01T17:09:00Z
1715,1794,1970-01-01T17:09:00Z
1755,1794,1970-01-01T17:09:00Z
1767,1841,1970-01-01T17:09:00Z
1841,1901,1970-01-01T17:09:00Z
1829,1886,1970-01-01T17:09:00Z
1599,1658,1970-01-01T17:09:00Z
1595,1654,1970-01-01T17:09:00Z
1767,1901,1970-01-01T17:09:00Z
1617,1857,1970-01-01T17:09:00Z
1617,1441,1970-01-01T17:09:00Z
1538,1825,1970-01-01T17:09:00Z
1547,1798,1970-01-01T17:09:00Z
1626,1835,1970-01-01T17:09:00Z
1598,1635,1970-01-01T17:09:00Z
1650,1668,1970-01-01T17:09:00Z
1547,1533,1970-01-01T17:09:20Z
1549,1525,1970-01-01T17:09:20Z
1600,1825,1970-01-01T17:09:20Z
1600,1884,1970-01-01T17:09:20Z
1600,1525,1970-01-01T17:09:20Z
1601,1434,1970-01-01T17:09:20Z
1601,1731,1970-01-01T17:09:20Z
1626,1874,1970-01-01T17:09:20Z
1628,1433,1970-01-01T17:09:20Z
1641,1701,1970-01-01T17:09:20Z
1644,1718,1970-01-01T17:09:20Z
1648,1696,1970-01-01T17:09:20Z
1664,1458,1970-01-01T17:09:20Z
1664,1835,1970-01-01T17:09:20Z
1679,1886,1970-01-01T17:09:20Z
1687,1702,1970-01-01T17:09:20Z
1688,1854,1970-01-01T17:09:20Z
1706,1905,1970-01-01T17:09:20Z
1706,1835,1970-01-01T17:09:20Z
1715,1811,1970-01-01T17:09:20Z
1715,1755,1970-01-01T17:09:20Z
1724,1835,1970-01-01T17:09:20Z
1840,1489,1970-01-01T17:09:20Z
1857,1441,1970-01-01T17:09:20Z
1875,1437,1970-01-01T17:09:20Z
1924,1478,1970-01-01T17:09:20Z
1501,1528,1970-01-01T17:09:20Z
1549,1600,1970-01-01T17:09:20Z
1601,1847,1970-01-01T17:09:20Z
1664,1821,1970-01-01T17:09:20Z
1688,1829,1970-01-01T17:09:20Z
1731,1847,1970-01-01T17:09:20Z
1734,1802,1970-01-01T17:09:20Z
1787,1851,1970-01-01T17:09:20Z
1660,1692,1970-01-01T17:09:20Z
1715,1794,1970-01-01T17:09:20Z
1755,1794,1970-01-01T17:09:20Z
1767,1841,1970-01-01T17:09:20Z
1841,1901,1970-01-01T17:09:20Z
1829,1886,1970-01-01T17:09:20Z
1841,1489,1970-01-01T17:09:20Z
1433,1463,1970-01-01T17:09:20Z
1599,1658,1970-01-01T17:09:20Z
1595,1654,1970-01-01T17:09:20Z
1767,1901,1970-01-01T17:09:20Z
1617,1857,1970-01-01T17:09:20Z
1617,1441,1970-01-01T17:09:20Z
1767,1489,1970-01-01T17:09:20Z
1538,1825,1970-01-01T17:09:20Z
1547,1798,1970-01-01T17:09:20Z
1835,1874,1970-01-01T17:09:20Z
1576,1835,1970-01-01T17:09:20Z
1626,1835,1970-01-01T17:09:20Z
1598,1635,1970-01-01T17:09:20Z
1650,1668,1970-01-01T17:09:20Z
1549,1600,1970-01-01T17:09:40Z
1587,1817,1970-01-01T17:09:40Z
1592,1918,1970-01-01T17:09:40Z
1601,1829,1970-01-01T17:09:40Z
1601,1886,1970-01-01T17:09:40Z
1601,1847,1970-01-01T17:09:40Z
1664,1821,1970-01-01T17:09:40Z
1669,1754,1970-01-01T17:09:40Z
1674,1688,1970-01-01T17:09:40Z
1684,1687,1970-01-01T17:09:40Z
1688,1829,1970-01-01T17:09:40Z
1688,1886,1970-01-01T17:09:40Z
1718,1850,1970-01-01T17:09:40Z
1718,1875,1970-01-01T17:09:40Z
1731,1886,1970-01-01T17:09:40Z
1731,1847,1970-01-01T17:09:40Z
1734,1802,1970-01-01T17:09:40Z
1755,1811,1970-01-01T17:09:40Z
1756,1438,1970-01-01T17:09:40Z
1787,1851,1970-01-01T17:09:40Z
1794,1811,1970-01-01T17:09:40Z
1821,1471,1970-01-01T17:09:40Z
1898,1911,1970-01-01T17:09:40Z
1911,1527,1970-01-01T17:09:40Z
1425,1533,1970-01-01T17:09:40Z
1544,1462,1970-01-01T17:09:40Z
1628,1458,1970-01-01T17:09:40Z
1660,1692,1970-01-01T17:09:40Z
1715,1794,1970-01-01T17:09:40Z
1755,1794,1970-01-01T17:09:40Z
1767,1841,1970-01-01T17:09:40Z
1804,1510,1970-01-01T17:09:40Z
1829,1847,1970-01-01T17:09:40Z
1841,1901,1970-01-01T17:09:40Z
1855,1463,1970-01-01T17:09:40Z
1431,1516,1970-01-01T17:09:40Z
1721,1816,1970-01-01T17:09:40Z
1829,1886,1970-01-01T17:09:40Z
1841,1489,1970-01-01T17:09:40Z
1433,1463,1970-01-01T17:09:40Z
1599,1658,1970-01-01T17:09:40Z
1600,1519,1970-01-01T17:09:40Z
1595,1654,1970-01-01T17:09:40Z
1767,1901,1970-01-01T17:09:40Z
1617,1857,1970-01-01T17:09:40Z
1617,1441,1970-01-01T17:09:40Z
1901,1489,1970-01-01T17:09:40Z
1767,1489,1970-01-01T17:09:40Z
1549,1890,1970-01-01T17:09:40Z
1538,1825,1970-01-01T17:09:40Z
1547,1798,1970-01-01T17:09:40Z
1835,1874,1970-01-01T17:09:40Z
1576,1835,1970-01-01T17:09:40Z
1626,1835,1970-01-01T17:09:40Z
1644,1527,1970-01-01T17:09:40Z
1598,1635,1970-01-01T17:09:40Z
1650,1668,1970-01-01T17:09:40Z
1544,1462,1970-01-01T17:10:00Z
1562,1673,1970-01-01T17:10:00Z
1579,1592,1970-01-01T17:10:00Z
1609,1920,1970-01-01T17:10:00Z
1625,1269,1970-01-01T17:10:00Z
1626,1874,1970-01-01T17:10:00Z
1628,1458,1970-01-01T17:10:00Z
1640,1802,1970-01-01T17:10:00Z
1651,1694,1970-01-01T17:10:00Z
1660,1692,1970-01-01T17:10:00Z
1715,1794,1970-01-01T17:10:00Z
1718,1754,1970-01-01T17:10:00Z
1755,1794,1970-01-01T17:10:00Z
1767,1840,1970-01-01T17:10:00Z
1767,1841,1970-01-01T17:10:00Z
1804,1510,1970-01-01T17:10:00Z
1829,1847,1970-01-01T17:10:00Z
1831,1847,1970-01-01T17:10:00Z
1841,1901,1970-01-01T17:10:00Z
1847,1886,1970-01-01T17:10:00Z
1847,1911,1970-01-01T17:10:00Z
1855,1463,1970-01-01T17:10:00Z
1431,1516,1970-01-01T17:10:00Z
1721,1816,1970-01-01T17:10:00Z
1829,1886,1970-01-01T17:10:00Z
1841,1489,1970-01-01T17:10:00Z
1857,1441,1970-01-01T17:10:00Z
1858,1918,1970-01-01T17:10:00Z
